dataset,seed,method,accuracy,brier,ece,public_size,private_size,public_fraction,test_size,clients,noniid,noise_lambda,shots,rounds,bytes,inference_models,membership_auc,membership_null_auc,inference_ms,parameter_bytes,min_client_contribution,mean_client_contribution
wine,4,weighted ensemble,0.96875,0.061717590534852616,0.15042182987466649,31,67,0.24,32,3,severe,0.55,64,1,744,3,0.6263381093544137,0.5092638339920948,0.223667,264,0.0,0.041666666666666664
wine,4,hard transfer,0.90625,0.04928094124580912,0.06828571699219246,31,67,0.24,32,3,severe,0.55,64,1,744,1,0.6263381093544137,0.5092638339920948,0.003459,56,0.0,0.041666666666666664
wine,4,FedDF,0.9375,0.10006606359250797,0.22055787962200799,31,67,0.24,32,3,severe,0.55,64,1,744,1,0.6263381093544137,0.5092638339920948,0.003334,56,0.0,0.041666666666666664
wine,4,FedMD-1r,0.90625,0.0790871085706104,0.20836085178632968,31,67,0.24,32,3,severe,0.55,64,1,744,3,0.6263381093544137,0.5092638339920948,0.210958,264,0.0,0.041666666666666664
wine,4,FedMD-2r,0.9375,0.06754402387040534,0.18873582537113578,31,67,0.24,32,3,severe,0.55,64,2,1488,3,0.6263381093544137,0.5092638339920948,0.219333,264,0.0,0.041666666666666664
wine,4,FedMD,0.9375,0.061458364809394095,0.17678139596000192,31,67,0.24,32,3,severe,0.55,64,3,2232,3,0.6263381093544137,0.5092638339920948,0.2235,264,0.0,0.041666666666666664
wine,4,centralized reference,1.0,0.00743276231558435,0.04524098857074254,31,67,0.24,32,3,severe,0.55,64,0,0,1,0.6263381093544137,0.5092638339920948,0.003708,56,0.0,0.041666666666666664
wine,5,best local,0.96875,0.03134793202282024,0.08711377792168354,31,67,0.24,32,3,severe,0.55,64,0,0,1,0.6052577404479579,0.4676177536231884,0.104625,104,0.03125,0.08333333333333333
wine,5,unweighted ensemble,0.96875,0.07945917583791301,0.25061063606066425,31,67,0.24,32,3,severe,0.55,64,1,744,3,0.6052577404479579,0.4676177536231884,0.214583,264,0.03125,0.08333333333333333
wine,5,weighted ensemble,0.96875,0.0507027182476968,0.19364811098387189,31,67,0.24,32,3,severe,0.55,64,1,744,3,0.6052577404479579,0.4676177536231884,0.223625,264,0.03125,0.08333333333333333
wine,5,hard transfer,0.96875,0.021901590095244915,0.06886716715636194,31,67,0.24,32,3,severe,0.55,64,1,744,1,0.6052577404479579,0.4676177536231884,0.003708,56,0.03125,0.08333333333333333
wine,5,FedDF,0.96875,0.07504615241069307,0.21361693058504275,31,67,0.24,32,3,severe,0.55,64,1,744,1,0.6052577404479579,0.4676177536231884,0.003583,56,0.03125,0.08333333333333333
wine,5,FedMD-1r,1.0,0.053808814020028115,0.20853504957119884,31,67,0.24,32,3,severe,0.55,64,1,744,3,0.6052577404479579,0.4676177536231884,0.227584,264,0.03125,0.08333333333333333
wine,5,FedMD-2r,1.0,0.046073176967793554,0.1902264486362903,31,67,0.24,32,3,severe,0.55,64,2,1488,3,0.6052577404479579,0.4676177536231884,0.224875,264,0.03125,0.08333333333333333
wine,5,FedMD,1.0,0.042869655508429375,0.18177261170531753,31,67,0.24,32,3,severe,0.55,64,3,2232,3,0.6052577404479579,0.4676177536231884,0.211792,264,0.03125,0.08333333333333333
wine,5,centralized reference,0.9375,0.02464829473941498,0.06063937593300178,31,67,0.24,32,3,severe,0.55,64,0,0,1,0.6052577404479579,0.4676177536231884,0.003542,56,0.03125,0.08333333333333333
wine,6,best local,0.90625,0.04348840524529001,0.10379676345823387,31,67,0.24,32,3,severe,0.55,64,0,0,1,0.6106719367588932,0.4860630764163372,0.109208,104,0.0625,0.10416666666666667
wine,6,unweighted ensemble,0.875,0.1180691635796883,0.23303939156726058,31,67,0.24,32,3,severe,0.55,64,1,744,3,0.6106719367588932,0.4860630764163372,0.222875,264,0.0625,0.10416666666666667
wine,6,weighted ensemble,0.90625,0.07667889338488855,0.20500770397580773,31,67,0.24,32,3,severe,0.55,64,1,744,3,0.6106719367588932,0.4860630764163372,0.2185,264,0.0625,0.10416666666666667
wine,6,hard transfer,1.0,0.008208645713081665,0.046876301558309436,31,67,0.24,32,3,severe,0.55,64,1,744,1,0.6106719367588932,0.4860630764163372,0.003666,56,0.0625,0.10416666666666667
wine,6,FedDF,0.9375,0.11315242765617665,0.24977156545811766,31,67,0.24,32,3,severe,0.55,64,1,744,1,0.6106719367588932,0.4860630764163372,0.003542,56,0.0625,0.10416666666666667
wine,6,FedMD-1r,0.9375,0.08348133478468042,0.18846094713474287,31,67,0.24,32,3,severe,0.55,64,1,744,3,0.6106719367588932,0.4860630764163372,0.220542,264,0.0625,0.10416666666666667
wine,6,FedMD-2r,0.9375,0.07151396717375966,0.20107986876698514,31,67,0.24,32,3,severe,0.55,64,2,1488,3,0.6106719367588932,0.4860630764163372,0.233792,264,0.0625,0.10416666666666667
wine,6,FedMD,0.9375,0.06620186454061133,0.18706423293643212,31,67,0.24,32,3,severe,0.55,64,3,2232,3,0.6106719367588932,0.4860630764163372,0.229041,264,0.0625,0.10416666666666667
wine,6,centralized reference,1.0,0.010944868278438317,0.04812739898102098,31,67,0.24,32,3,severe,0.55,64,0,0,1,0.6106719367588932,0.4860630764163372,0.00375,56,0.0625,0.10416666666666667
wine,7,best local,0.96875,0.038274920428528855,0.0549370467259524,31,67,0.24,32,3,severe,0.55,64,0,0,1,0.583889163372859,0.5183423913043478,0.109125,104,0.0625,0.08333333333333333
wine,7,unweighted ensemble,0.96875,0.08678726379671474,0.22976433123861673,31,67,0.24,32,3,severe,0.55,64,1,744,3,0.583889163372859,0.5183423913043478,0.225791,264,0.0625,0.08333333333333333
wine,7,weighted ensemble,0.96875,0.05687526868506635,0.1461727688635972,31,67,0.24,32,3,severe,0.55,64,1,744,3,0.583889163372859,0.5183423913043478,0.217542,264,0.0625,0.08333333333333333
wine,7,hard transfer,0.96875,0.03707555521111143,0.05566037127114482,31,67,0.24,32,3,severe,0.55,64,1,744,1,0.583889163372859,0.5183423913043478,0.003708,56,0.0625,0.08333333333333333
wine,7,FedDF,0.96875,0.09161204525906924,0.23847571659695507,31,67,0.24,32,3,severe,0.55,64,1,744,1,0.583889163372859,0.5183423913043478,0.00375,56,0.0625,0.08333333333333333
wine,7,FedMD-1r,0.96875,0.0707023127612365,0.20241783346610756,31,67,0.24,32,3,severe,0.55,64,1,744,3,0.583889163372859,0.5183423913043478,0.230542,264,0.0625,0.08333333333333333
wine,7,FedMD-2r,0.96875,0.06180393052602541,0.18200429681932395,31,67,0.24,32,3,severe,0.55,64,2,1488,3,0.583889163372859,0.5183423913043478,0.226417,264,0.0625,0.08333333333333333
wine,7,FedMD,0.96875,0.05797629598769949,0.17211248278837782,31,67,0.24,32,3,severe,0.55,64,3,2232,3,0.583889163372859,0.5183423913043478,0.226125,264,0.0625,0.08333333333333333
wine,7,centralized reference,0.9375,0.03740647854991813,0.07988449940628342,31,67,0.24,32,3,severe,0.55,64,0,0,1,0.583889163372859,0.5183423913043478,0.003667,56,0.0625,0.08333333333333333
wine,8,best local,0.8125,0.09311423130762075,0.1916515473939046,31,67,0.24,32,3,severe,0.55,64,0,0,1,0.665328557312253,0.5214303359683795,0.109083,104,-0.03125,0.041666666666666664
wine,8,unweighted ensemble,0.9375,0.11131634057183135,0.21379817719754968,31,67,0.24,32,3,severe,0.55,64,1,744,3,0.665328557312253,0.5214303359683795,0.226334,264,-0.03125,0.041666666666666664
wine,8,weighted ensemble,0.875,0.091481704175872,0.12703253077037246,31,67,0.24,32,3,severe,0.55,64,1,744,3,0.665328557312253,0.5214303359683795,0.22475,264,-0.03125,0.041666666666666664
wine,8,hard transfer,0.84375,0.07648005961806076,0.09873131695094593,31,67,0.24,32,3,severe,0.55,64,1,744,1,0.665328557312253,0.5214303359683795,0.003709,56,-0.03125,0.041666666666666664
wine,8,FedDF,0.9375,0.0929347582739435,0.22874039068360313,31,67,0.24,32,3,severe,0.55,64,1,744,1,0.665328557312253,0.5214303359683795,0.003667,56,-0.03125,0.041666666666666664
wine,8,FedMD-1r,0.9375,0.07215674252512687,0.20231117820449868,31,67,0.24,32,3,severe,0.55,64,1,744,3,0.665328557312253,0.5214303359683795,0.228541,264,-0.03125,0.041666666666666664
wine,8,FedMD-2r,0.96875,0.06686769043547218,0.19261015867045783,31,67,0.24,32,3,severe,0.55,64,2,1488,3,0.665328557312253,0.5214303359683795,0.216459,264,-0.03125,0.041666666666666664
wine,8,FedMD,0.96875,0.06427417561373037,0.18694526944604772,31,67,0.24,32,3,severe,0.55,64,3,2232,3,0.665328557312253,0.5214303359683795,0.214958,264,-0.03125,0.041666666666666664
wine,8,centralized reference,1.0,0.01616139474225378,0.06767337525882405,31,67,0.24,32,3,severe,0.55,64,0,0,1,0.665328557312253,0.5214303359683795,0.003709,56,-0.03125,0.041666666666666664
wine,9,best local,0.96875,0.025434455213652285,0.08203959363145909,31,67,0.24,32,3,severe,0.55,64,0,0,1,0.5116341991341992,0.4598834325396825,0.109667,104,0.21875,0.3125
wine,9,unweighted ensemble,1.0,0.12790520652684542,0.35466374553941904,31,67,0.24,32,3,severe,0.55,64,1,744,3,0.5116341991341992,0.4598834325396825,0.214375,264,0.21875,0.3125
wine,9,weighted ensemble,0.96875,0.07254171385392248,0.2516828099166982,31,67,0.24,32,3,severe,0.55,64,1,744,3,0.5116341991341992,0.4598834325396825,0.218541,264,0.21875,0.3125
wine,9,hard transfer,1.0,0.00992734418363828,0.06672844812788023,31,67,0.24,32,3,severe,0.55,64,1,744,1,0.5116341991341992,0.4598834325396825,0.0035,56,0.21875,0.3125
wine,9,FedDF,0.90625,0.17132636074547286,0.30358731165904285,31,67,0.24,32,3,severe,0.55,64,1,744,1,0.5116341991341992,0.4598834325396825,0.003625,56,0.21875,0.3125
wine,9,FedMD-1r,1.0,0.1254738451942352,0.34709727963972076,31,67,0.24,32,3,severe,0.55,64,1,744,3,0.5116341991341992,0.4598834325396825,0.227333,264,0.21875,0.3125
wine,9,FedMD-2r,1.0,0.12163840518999447,0.34007323636485576,31,67,0.24,32,3,severe,0.55,64,2,1488,3,0.5116341991341992,0.4598834325396825,0.225875,264,0.21875,0.3125
wine,9,FedMD,1.0,0.1198265659628803,0.3363670359640005,31,67,0.24,32,3,severe,0.55,64,3,2232,3,0.5116341991341992,0.4598834325396825,0.226083,264,0.21875,0.3125
wine,9,centralized reference,1.0,0.023478810807245103,0.08819558084876272,31,67,0.24,32,3,severe,0.55,64,0,0,1,0.5116341991341992,0.4598834325396825,0.003375,56,0.21875,0.3125
wine,10,best local,0.90625,0.060935937920622046,0.1020120009958168,31,67,0.24,32,3,severe,0.55,64,0,0,1,0.5820087031024531,0.48956078643578643,0.003708,56,0.03125,0.17708333333333334
wine,10,unweighted ensemble,0.96875,0.09583497315777731,0.23787715069479384,31,67,0.24,32,3,severe,0.55,64,1,744,3,0.5820087031024531,0.48956078643578643,0.224708,264,0.03125,0.17708333333333334
wine,10,weighted ensemble,0.96875,0.06285931108519124,0.18765695612827465,31,67,0.24,32,3,severe,0.55,64,1,744,3,0.5820087031024531,0.48956078643578643,0.224083,264,0.03125,0.17708333333333334
wine,10,hard transfer,1.0,0.007683671260899368,0.035731332911422733,31,67,0.24,32,3,severe,0.55,64,1,744,1,0.5820087031024531,0.48956078643578643,0.003625,56,0.03125,0.17708333333333334
wine,10,FedDF,0.96875,0.09628202897282427,0.2502866211151658,31,67,0.24,32,3,severe,0.55,64,1,744,1,0.5820087031024531,0.48956078643578643,0.003625,56,0.03125,0.17708333333333334
wine,10,FedMD-1r,0.9375,0.10032050942936757,0.29404869281687535,31,67,0.24,32,3,severe,0.55,64,1,744,3,0.5820087031024531,0.48956078643578643,0.2245,264,0.03125,0.17708333333333334
wine,10,FedMD-2r,0.90625,0.10363328148282647,0.2993405407021673,31,67,0.24,32,3,severe,0.55,64,2,1488,3,0.5820087031024531,0.48956078643578643,0.211834,264,0.03125,0.17708333333333334
wine,10,FedMD,0.90625,0.10478606230328323,0.300728775690447,31,67,0.24,32,3,severe,0.55,64,3,2232,3,0.5820087031024531,0.48956078643578643,0.207042,264,0.03125,0.17708333333333334
wine,10,centralized reference,1.0,0.01218808567680556,0.050062454001404834,31,67,0.24,32,3,severe,0.55,64,0,0,1,0.5820087031024531,0.48956078643578643,0.003375,56,0.03125,0.17708333333333334
wine,11,best local,0.75,0.18277143718430688,0.20145626891897117,31,67,0.24,32,3,severe,0.55,64,0,0,1,0.622467885375494,0.49213603425559943,0.110333,104,-0.03125,0.020833333333333332
wine,11,unweighted ensemble,0.90625,0.10945132627541575,0.2739197999463527,31,67,0.24,32,3,severe,0.55,64,1,744,3,0.622467885375494,0.49213603425559943,0.211542,264,-0.03125,0.020833333333333332
wine,11,weighted ensemble,0.84375,0.11122516332731044,0.20789975184775364,31,67,0.24,32,3,severe,0.55,64,1,744,3,0.622467885375494,0.49213603425559943,0.218167,264,-0.03125,0.020833333333333332
wine,11,hard transfer,1.0,0.005238682451530483,0.03574825026565227,31,67,0.24,32,3,severe,0.55,64,1,744,1,0.622467885375494,0.49213603425559943,0.003667,56,-0.03125,0.020833333333333332
wine,11,FedDF,1.0,0.09028962942853395,0.28946741093850165,31,67,0.24,32,3,severe,0.55,64,1,744,1,0.622467885375494,0.49213603425559943,0.003584,56,-0.03125,0.020833333333333332
wine,11,FedMD-1r,0.9375,0.08707457940933258,0.25351024703760994,31,67,0.24,32,3,severe,0.55,64,1,744,3,0.622467885375494,0.49213603425559943,0.223416,264,-0.03125,0.020833333333333332
wine,11,FedMD-2r,0.9375,0.07590861587339211,0.2559429292881071,31,67,0.24,32,3,severe,0.55,64,2,1488,3,0.622467885375494,0.49213603425559943,0.223375,264,-0.03125,0.020833333333333332
wine,11,FedMD,0.9375,0.07039556729598076,0.24293978499618174,31,67,0.24,32,3,severe,0.55,64,3,2232,3,0.622467885375494,0.49213603425559943,0.22625,264,-0.03125,0.020833333333333332
wine,11,centralized reference,1.0,0.011703943868137844,0.0479268425932154,31,67,0.24,32,3,severe,0.55,64,0,0,1,0.622467885375494,0.49213603425559943,0.0035,56,-0.03125,0.020833333333333332
ran-5g,0,best local,0.7593984962406015,0.17019760698792763,0.131421901814309,132,287,0.24,133,3,severe,0.55,64,0,0,1,0.6720152839692269,0.5185580272792093,0.196708,104,-0.022556390977443552,0.042606516290726835
ran-5g,0,unweighted ensemble,0.7443609022556391,0.18523982583827478,0.20368809416257447,132,287,0.24,133,3,severe,0.55,64,1,3168,3,0.6720152839692269,0.5185580272792093,0.405334,264,-0.022556390977443552,0.042606516290726835
ran-5g,0,weighted ensemble,0.7218045112781954,0.17286688137365055,0.12352972892389955,132,287,0.24,133,3,severe,0.55,64,1,3168,3,0.6720152839692269,0.5185580272792093,0.40375,264,-0.022556390977443552,0.042606516290726835
ran-5g,0,hard transfer,0.7744360902255639,0.18928477847544245,0.18763072338714723,132,287,0.24,133,3,severe,0.55,64,1,3168,1,0.6720152839692269,0.5185580272792093,0.004167,56,-0.022556390977443552,0.042606516290726835
ran-5g,0,FedDF,0.7744360902255639,0.1879147387306847,0.18569903282968958,132,287,0.24,133,3,severe,0.55,64,1,3168,1,0.6720152839692269,0.5185580272792093,0.004083,56,-0.022556390977443552,0.042606516290726835
ran-5g,0,FedMD-1r,0.8646616541353384,0.14155168730989007,0.30346282031632466,132,287,0.24,133,3,severe,0.55,64,1,3168,3,0.6720152839692269,0.5185580272792093,0.389583,264,-0.022556390977443552,0.042606516290726835
ran-5g,0,FedMD-2r,0.9323308270676691,0.12257847746224147,0.26619289627700216,132,287,0.24,133,3,severe,0.55,64,2,6336,3,0.6720152839692269,0.5185580272792093,0.399625,264,-0.022556390977443552,0.042606516290726835
ran-5g,0,FedMD,0.9548872180451128,0.11284556989807304,0.2638013452794281,132,287,0.24,133,3,severe,0.55,64,3,9504,3,0.6720152839692269,0.5185580272792093,0.396167,264,-0.022556390977443552,0.042606516290726835
ran-5g,0,centralized reference,0.9548872180451128,0.03509402525423102,0.04407770166665369,132,287,0.24,133,3,severe,0.55,64,0,0,1,0.6720152839692269,0.5185580272792093,0.004209,56,-0.022556390977443552,0.042606516290726835
ran-5g,1,best local,0.7593984962406015,0.19015679469653526,0.18073202201372413,132,287,0.24,133,3,severe,0.55,64,0,0,1,0.6414919947287244,0.5018120525687254,0.194334,104,0.007518796992481147,0.03508771929824558
ran-5g,1,unweighted ensemble,0.7518796992481203,0.17578639449372177,0.22764806146850505,132,287,0.24,133,3,severe,0.55,64,1,3168,3,0.6414919947287244,0.5018120525687254,0.404917,264,0.007518796992481147,0.03508771929824558
ran-5g,1,weighted ensemble,0.706766917293233,0.17214749001021354,0.14675915500279646,132,287,0.24,133,3,severe,0.55,64,1,3168,3,0.6414919947287244,0.5018120525687254,0.402959,264,0.007518796992481147,0.03508771929824558
ran-5g,1,hard transfer,0.7744360902255639,0.20638530295186347,0.20457880245945792,132,287,0.24,133,3,severe,0.55,64,1,3168,1,0.6414919947287244,0.5018120525687254,0.004625,56,0.007518796992481147,0.03508771929824558
ran-5g,1,FedDF,0.7518796992481203,0.18757964181121273,0.1873898373643916,132,287,0.24,133,3,severe,0.55,64,1,3168,1,0.6414919947287244,0.5018120525687254,0.004541,56,0.007518796992481147,0.03508771929824558
ran-5g,1,FedMD-1r,0.8421052631578947,0.13844134287012216,0.22981557127261792,132,287,0.24,133,3,severe,0.55,64,1,3168,3,0.6414919947287244,0.5018120525687254,0.389875,264,0.007518796992481147,0.03508771929824558
ran-5g,1,FedMD-2r,0.8721804511278195,0.12006061289344724,0.22330789855244526,132,287,0.24,133,3,severe,0.55,64,2,6336,3,0.6414919947287244,0.5018120525687254,0.399125,264,0.007518796992481147,0.03508771929824558
ran-5g,1,FedMD,0.8796992481203008,0.11159783700001089,0.2074069049363641,132,287,0.24,133,3,severe,0.55,64,3,9504,3,0.6414919947287244,0.5018120525687254,0.406167,264,0.007518796992481147,0.03508771929824558
ran-5g,1,centralized reference,0.9624060150375939,0.03957598747661816,0.073813573775058,132,287,0.24,133,3,severe,0.55,64,0,0,1,0.6414919947287244,0.5018120525687254,0.00425,56,0.007518796992481147,0.03508771929824558
ran-5g,2,best local,0.7969924812030075,0.17585241344231578,0.1498013747604498,132,287,0.24,133,3,severe,0.55,64,0,0,1,0.5668691692032596,0.49654498006550335,0.197125,104,0.03007518796992481,0.07017543859649118
ran-5g,2,unweighted ensemble,0.7969924812030075,0.1653411848960306,0.20847367069202047,132,287,0.24,133,3,severe,0.55,64,1,3168,3,0.5668691692032596,0.49654498006550335,0.397709,264,0.03007518796992481,0.07017543859649118
ran-5g,2,weighted ensemble,0.7293233082706767,0.1581625587909711,0.11623400624786862,132,287,0.24,133,3,severe,0.55,64,1,3168,3,0.5668691692032596,0.49654498006550335,0.398459,264,0.03007518796992481,0.07017543859649118
ran-5g,2,hard transfer,0.7894736842105263,0.18419361877632134,0.19581680646956584,132,287,0.24,133,3,severe,0.55,64,1,3168,1,0.5668691692032596,0.49654498006550335,0.004417,56,0.03007518796992481,0.07017543859649118
ran-5g,2,FedDF,0.7819548872180451,0.17634754806323055,0.1885047427101405,132,287,0.24,133,3,severe,0.55,64,1,3168,1,0.5668691692032596,0.49654498006550335,0.004375,56,0.03007518796992481,0.07017543859649118
ran-5g,2,FedMD-1r,0.8721804511278195,0.12941330957045485,0.24738096691820027,132,287,0.24,133,3,severe,0.55,64,1,3168,3,0.5668691692032596,0.49654498006550335,0.399,264,0.03007518796992481,0.07017543859649118
ran-5g,2,FedMD-2r,0.8947368421052632,0.10831334260241392,0.26032807939583347,132,287,0.24,133,3,severe,0.55,64,2,6336,3,0.5668691692032596,0.49654498006550335,0.395042,264,0.03007518796992481,0.07017543859649118
ran-5g,2,FedMD,0.9097744360902256,0.09641984238804602,0.23363576482718967,132,287,0.24,133,3,severe,0.55,64,3,9504,3,0.5668691692032596,0.49654498006550335,0.40125,264,0.03007518796992481,0.07017543859649118
ran-5g,2,centralized reference,0.9548872180451128,0.03285079636273993,0.053917446682222765,132,287,0.24,133,3,severe,0.55,64,0,0,1,0.5668691692032596,0.49654498006550335,0.0045,56,0.03007518796992481,0.07017543859649118
ran-5g,3,best local,0.7368421052631579,0.22733771276108336,0.2290115635632252,132,287,0.24,133,3,severe,0.55,64,0,0,1,0.681974326261292,0.5086311562429507,0.004375,56,0.007518796992481258,0.04511278195488725
ran-5g,3,unweighted ensemble,0.7593984962406015,0.1850804552168058,0.18663798080408553,132,287,0.24,133,3,severe,0.55,64,1,3168,3,0.681974326261292,0.5086311562429507,0.395125,264,0.007518796992481258,0.04511278195488725
ran-5g,3,weighted ensemble,0.7593984962406015,0.16731897864925324,0.1804021359276168,132,287,0.24,133,3,severe,0.55,64,1,3168,3,0.681974326261292,0.5086311562429507,0.40225,264,0.007518796992481258,0.04511278195488725
ran-5g,3,hard transfer,0.8045112781954887,0.16714500246146857,0.1509912877308463,132,287,0.24,133,3,severe,0.55,64,1,3168,1,0.681974326261292,0.5086311562429507,0.004542,56,0.007518796992481258,0.04511278195488725
ran-5g,3,FedDF,0.7969924812030075,0.18525807729223115,0.2079870262933154,132,287,0.24,133,3,severe,0.55,64,1,3168,1,0.681974326261292,0.5086311562429507,0.004416,56,0.007518796992481258,0.04511278195488725
ran-5g,3,FedMD-1r,0.9097744360902256,0.1385182769779539,0.26237681354545483,132,287,0.24,133,3,severe,0.55,64,1,3168,3,0.681974326261292,0.5086311562429507,0.403542,264,0.007518796992481258,0.04511278195488725
ran-5g,3,FedMD-2r,0.9323308270676691,0.12387449696809831,0.26541700926967243,132,287,0.24,133,3,severe,0.55,64,2,6336,3,0.681974326261292,0.5086311562429507,0.395667,264,0.007518796992481258,0.04511278195488725
ran-5g,3,FedMD,0.9398496240601504,0.11802022168224541,0.26347476785561713,132,287,0.24,133,3,severe,0.55,64,3,9504,3,0.681974326261292,0.5086311562429507,0.402959,264,0.007518796992481258,0.04511278195488725
ran-5g,3,centralized reference,0.9699248120300752,0.03025631451983476,0.06630506943122344,132,287,0.24,133,3,severe,0.55,64,0,0,1,0.681974326261292,0.5086311562429507,0.0045,56,0.007518796992481258,0.04511278195488725
ran-5g,4,best local,0.7744360902255639,0.2018911346608617,0.1994876182095918,132,287,0.24,133,3,severe,0.55,64,0,0,1,0.5781564657257179,0.5316069779712439,0.197416,104,-0.045112781954887216,0.03258145363408519
ran-5g,4,unweighted ensemble,0.7669172932330827,0.18492751069423038,0.09790900074043703,132,287,0.24,133,3,severe,0.55,64,1,3168,3,0.5781564657257179,0.5316069779712439,0.401,264,-0.045112781954887216,0.03258145363408519
ran-5g,4,weighted ensemble,0.7593984962406015,0.19499535016901107,0.14523763984924296,132,287,0.24,133,3,severe,0.55,64,1,3168,3,0.5781564657257179,0.5316069779712439,0.384625,264,-0.045112781954887216,0.03258145363408519
ran-5g,4,hard transfer,0.7593984962406015,0.23333190298964868,0.24547608216434058,132,287,0.24,133,3,severe,0.55,64,1,3168,1,0.5781564657257179,0.5316069779712439,0.004166,56,-0.045112781954887216,0.03258145363408519
ran-5g,4,FedDF,0.7142857142857143,0.19452704163759674,0.21174011996602574,132,287,0.24,133,3,severe,0.55,64,1,3168,1,0.5781564657257179,0.5316069779712439,0.004417,56,-0.045112781954887216,0.03258145363408519
ran-5g,4,FedMD-1r,0.7969924812030075,0.16025774788523708,0.21177387265490216,132,287,0.24,133,3,severe,0.55,64,1,3168,3,0.5781564657257179,0.5316069779712439,0.397583,264,-0.045112781954887216,0.03258145363408519
ran-5g,4,FedMD-2r,0.8345864661654135,0.1469067276968423,0.27037391400392086,132,287,0.24,133,3,severe,0.55,64,2,6336,3,0.5781564657257179,0.5316069779712439,0.398166,264,-0.045112781954887216,0.03258145363408519
ran-5g,4,FedMD,0.8721804511278195,0.1405893147865788,0.2672408961942285,132,287,0.24,133,3,severe,0.55,64,3,9504,3,0.5781564657257179,0.5316069779712439,0.398542,264,-0.045112781954887216,0.03258145363408519
ran-5g,4,centralized reference,0.9398496240601504,0.04510326552429308,0.061336350220426446,132,287,0.24,133,3,severe,0.55,64,0,0,1,0.5781564657257179,0.5316069779712439,0.0045,56,-0.045112781954887216,0.03258145363408519
ran-5g,5,best local,0.7744360902255639,0.1998886146637095,0.1969662237643094,132,287,0.24,133,3,severe,0.55,64,0,0,1,0.6819199477911712,0.4736977765115428,0.004833,56,0.045112781954887216,0.11278195488721805
ran-5g,5,unweighted ensemble,0.8345864661654135,0.15970459078016327,0.20249550192789767,132,287,0.24,133,3,severe,0.55,64,1,3168,3,0.6819199477911712,0.4736977765115428,0.403666,264,0.045112781954887216,0.11278195488721805
ran-5g,5,weighted ensemble,0.7744360902255639,0.14029375828757448,0.16078630868211666,132,287,0.24,133,3,severe,0.55,64,1,3168,3,0.6819199477911712,0.4736977765115428,0.402916,264,0.045112781954887216,0.11278195488721805
ran-5g,5,hard transfer,0.8872180451127819,0.06759524826477376,0.05176285775298847,132,287,0.24,133,3,severe,0.55,64,1,3168,1,0.6819199477911712,0.4736977765115428,0.004667,56,0.045112781954887216,0.11278195488721805
ran-5g,5,FedDF,0.8646616541353384,0.1604111502699984,0.24193861234713654,132,287,0.24,133,3,severe,0.55,64,1,3168,1,0.6819199477911712,0.4736977765115428,0.004667,56,0.045112781954887216,0.11278195488721805
ran-5g,5,FedMD-1r,0.9323308270676691,0.12303001553330828,0.2626650746740285,132,287,0.24,133,3,severe,0.55,64,1,3168,3,0.6819199477911712,0.4736977765115428,0.405792,264,0.045112781954887216,0.11278195488721805
ran-5g,5,FedMD-2r,0.9323308270676691,0.10919748111851676,0.24018199964400028,132,287,0.24,133,3,severe,0.55,64,2,6336,3,0.6819199477911712,0.4736977765115428,0.406917,264,0.045112781954887216,0.11278195488721805
ran-5g,5,FedMD,0.9398496240601504,0.10332076956094352,0.2371782853517175,132,287,0.24,133,3,severe,0.55,64,3,9504,3,0.6819199477911712,0.4736977765115428,0.398708,264,0.045112781954887216,0.11278195488721805
ran-5g,5,centralized reference,0.9473684210526315,0.04448148472118949,0.056653421462355885,132,287,0.24,133,3,severe,0.55,64,0,0,1,0.6819199477911712,0.4736977765115428,0.0045,56,0.045112781954887216,0.11278195488721805
ran-5g,6,best local,0.8045112781954887,0.17160216063621608,0.1758455952892844,132,287,0.24,133,3,severe,0.55,64,0,0,1,0.6421519349573025,0.47649770652961276,0.203667,104,0.052631578947368474,0.1328320802005013
ran-5g,6,unweighted ensemble,0.8045112781954887,0.17520543013284814,0.21209905242082572,132,287,0.24,133,3,severe,0.55,64,1,3168,3,0.6421519349573025,0.47649770652961276,0.4145,264,0.052631578947368474,0.1328320802005013
ran-5g,6,weighted ensemble,0.7744360902255639,0.15881085142301388,0.14996068848037558,132,287,0.24,133,3,severe,0.55,64,1,3168,3,0.6421519349573025,0.47649770652961276,0.41625,264,0.052631578947368474,0.1328320802005013
ran-5g,6,hard transfer,0.8195488721804511,0.14447768673810532,0.16001906368601004,132,287,0.24,133,3,severe,0.55,64,1,3168,1,0.6421519349573025,0.47649770652961276,0.004792,56,0.052631578947368474,0.1328320802005013
ran-5g,6,FedDF,0.8195488721804511,0.17274916218040093,0.23426398429030992,132,287,0.24,133,3,severe,0.55,64,1,3168,1,0.6421519349573025,0.47649770652961276,0.004583,56,0.052631578947368474,0.1328320802005013
ran-5g,6,FedMD-1r,0.8947368421052632,0.1254258855170443,0.23104577088122777,132,287,0.24,133,3,severe,0.55,64,1,3168,3,0.6421519349573025,0.47649770652961276,0.409042,264,0.052631578947368474,0.1328320802005013
ran-5g,6,FedMD-2r,0.9172932330827067,0.10634744448310908,0.2439655803588629,132,287,0.24,133,3,severe,0.55,64,2,6336,3,0.6421519349573025,0.47649770652961276,0.409125,264,0.052631578947368474,0.1328320802005013
