dataset,seed,method,accuracy,brier,ece,public_size,private_size,public_fraction,test_size,clients,noniid,noise_lambda,shots,rounds,bytes,inference_models,membership_auc,membership_null_auc,inference_ms,parameter_bytes,min_client_contribution,mean_client_contribution
digits,0,weighted ensemble,0.9534883720930233,0.04873500449380516,0.10205106284830331,129,142,0.36,86,3,iid,0.75,64,1,3096,3,0.5457608307218649,0.5460494667106494,0.323958,264,0.023255813953488413,0.023255813953488413
digits,0,hard transfer,0.9302325581395349,0.0415218200681417,0.06438300157009878,129,142,0.36,86,3,iid,0.75,64,1,3096,1,0.5457608307218649,0.5460494667106494,0.004167,56,0.023255813953488413,0.023255813953488413
digits,0,FedDF,0.9651162790697675,0.05026383670503556,0.1558471184394647,129,142,0.36,86,3,iid,0.75,64,1,3096,1,0.5457608307218649,0.5460494667106494,0.004041,56,0.023255813953488413,0.023255813953488413
digits,0,FedMD-1r,0.9534883720930233,0.05246829452302532,0.16716347577424762,129,142,0.36,86,3,iid,0.75,64,1,3096,3,0.5457608307218649,0.5460494667106494,0.328709,264,0.023255813953488413,0.023255813953488413
digits,0,FedMD-2r,0.9534883720930233,0.05493817765978867,0.17473907043730016,129,142,0.36,86,3,iid,0.75,64,2,6192,3,0.5457608307218649,0.5460494667106494,0.328667,264,0.023255813953488413,0.023255813953488413
digits,0,FedMD,0.9534883720930233,0.05596200176056088,0.17767426509869982,129,142,0.36,86,3,iid,0.75,64,3,9288,3,0.5457608307218649,0.5460494667106494,0.327875,264,0.023255813953488413,0.023255813953488413
digits,0,centralized reference,0.9883720930232558,0.018711057608869014,0.0590201561766774,129,142,0.36,86,3,iid,0.75,64,0,0,1,0.5457608307218649,0.5460494667106494,0.00425,56,0.023255813953488413,0.023255813953488413
digits,1,best local,0.9767441860465116,0.01698531636753972,0.06029314848996169,129,142,0.36,86,3,iid,0.75,64,0,0,1,0.5090456457199406,0.45870100060476116,0.004583,56,0.0,0.007751937984496138
digits,1,unweighted ensemble,0.9883720930232558,0.029504775070645705,0.12449252785874593,129,142,0.36,86,3,iid,0.75,64,1,3096,3,0.5090456457199406,0.45870100060476116,0.323208,264,0.0,0.007751937984496138
digits,1,weighted ensemble,0.9883720930232558,0.025887596000723923,0.10689989184573465,129,142,0.36,86,3,iid,0.75,64,1,3096,3,0.5090456457199406,0.45870100060476116,0.320417,264,0.0,0.007751937984496138
digits,1,hard transfer,0.9883720930232558,0.00949296231739699,0.048350823260106715,129,142,0.36,86,3,iid,0.75,64,1,3096,1,0.5090456457199406,0.45870100060476116,0.004166,56,0.0,0.007751937984496138
digits,1,FedDF,0.9883720930232558,0.03713997942870971,0.15029348854156369,129,142,0.36,86,3,iid,0.75,64,1,3096,1,0.5090456457199406,0.45870100060476116,0.004,56,0.0,0.007751937984496138
digits,1,FedMD-1r,0.9883720930232558,0.04145670110172395,0.16266396102606276,129,142,0.36,86,3,iid,0.75,64,1,3096,3,0.5090456457199406,0.45870100060476116,0.329541,264,0.0,0.007751937984496138
digits,1,FedMD-2r,1.0,0.0461277992523144,0.1877961232569358,129,142,0.36,86,3,iid,0.75,64,2,6192,3,0.5090456457199406,0.45870100060476116,0.330458,264,0.0,0.007751937984496138
digits,1,FedMD,1.0,0.04796852923848236,0.1927640887783999,129,142,0.36,86,3,iid,0.75,64,3,9288,3,0.5090456457199406,0.45870100060476116,0.316708,264,0.0,0.007751937984496138
digits,1,centralized reference,1.0,0.00805395230497152,0.04372266160606219,129,142,0.36,86,3,iid,0.75,64,0,0,1,0.5090456457199406,0.45870100060476116,0.004209,56,0.0,0.007751937984496138
digits,2,best local,0.9651162790697675,0.02301594637922475,0.05570585690041744,129,142,0.36,86,3,iid,0.75,64,0,0,1,0.5205275166309308,0.4828794188795425,0.157666,104,0.0,0.007751937984496064
digits,2,unweighted ensemble,0.9767441860465116,0.03256314545415168,0.09784878732604742,129,142,0.36,86,3,iid,0.75,64,1,3096,3,0.5205275166309308,0.4828794188795425,0.316292,264,0.0,0.007751937984496064
digits,2,weighted ensemble,0.9651162790697675,0.02732596974087786,0.0884606296652931,129,142,0.36,86,3,iid,0.75,64,1,3096,3,0.5205275166309308,0.4828794188795425,0.313042,264,0.0,0.007751937984496064
digits,2,hard transfer,0.9651162790697675,0.031145866793725652,0.03784030798492059,129,142,0.36,86,3,iid,0.75,64,1,3096,1,0.5205275166309308,0.4828794188795425,0.003958,56,0.0,0.007751937984496064
digits,2,FedDF,0.9651162790697675,0.0460539989488847,0.1353366018444021,129,142,0.36,86,3,iid,0.75,64,1,3096,1,0.5205275166309308,0.4828794188795425,0.003875,56,0.0,0.007751937984496064
digits,2,FedMD-1r,0.9767441860465116,0.040199941678164146,0.127838600148869,129,142,0.36,86,3,iid,0.75,64,1,3096,3,0.5205275166309308,0.4828794188795425,0.315833,264,0.0,0.007751937984496064
digits,2,FedMD-2r,0.9767441860465116,0.043653819211802884,0.1450127017672881,129,142,0.36,86,3,iid,0.75,64,2,6192,3,0.5205275166309308,0.4828794188795425,0.315708,264,0.0,0.007751937984496064
digits,2,FedMD,0.9767441860465116,0.04504916697858479,0.14985589737829044,129,142,0.36,86,3,iid,0.75,64,3,9288,3,0.5205275166309308,0.4828794188795425,0.317833,264,0.0,0.007751937984496064
digits,2,centralized reference,0.9534883720930233,0.028389646885221928,0.051596112488864955,129,142,0.36,86,3,iid,0.75,64,0,0,1,0.5205275166309308,0.4828794188795425,0.004125,56,0.0,0.007751937984496064
digits,3,best local,0.9883720930232558,0.015435031583590239,0.05741735870516769,129,142,0.36,86,3,iid,0.75,64,0,0,1,0.4849015888723954,0.492521235362032,0.004125,56,-0.011627906976744207,0.0077519379844961005
digits,3,unweighted ensemble,0.9883720930232558,0.03643925719295183,0.1483875493325934,129,142,0.36,86,3,iid,0.75,64,1,3096,3,0.4849015888723954,0.492521235362032,0.323042,264,-0.011627906976744207,0.0077519379844961005
digits,3,weighted ensemble,0.9767441860465116,0.026589381354174255,0.1061565510073631,129,142,0.36,86,3,iid,0.75,64,1,3096,3,0.4849015888723954,0.492521235362032,0.318,264,-0.011627906976744207,0.0077519379844961005
digits,3,hard transfer,0.9883720930232558,0.01344755509904568,0.05408223792964076,129,142,0.36,86,3,iid,0.75,64,1,3096,1,0.4849015888723954,0.492521235362032,0.004125,56,-0.011627906976744207,0.0077519379844961005
digits,3,FedDF,0.9883720930232558,0.04190172011740238,0.1632330225686469,129,142,0.36,86,3,iid,0.75,64,1,3096,1,0.4849015888723954,0.492521235362032,0.003959,56,-0.011627906976744207,0.0077519379844961005
digits,3,FedMD-1r,1.0,0.050038450412818854,0.1958148950166677,129,142,0.36,86,3,iid,0.75,64,1,3096,3,0.4849015888723954,0.492521235362032,0.309792,264,-0.011627906976744207,0.0077519379844961005
digits,3,FedMD-2r,1.0,0.054919845207488514,0.20855965404761925,129,142,0.36,86,3,iid,0.75,64,2,6192,3,0.4849015888723954,0.492521235362032,0.318959,264,-0.011627906976744207,0.0077519379844961005
digits,3,FedMD,1.0,0.05680766768348474,0.2133755205028306,129,142,0.36,86,3,iid,0.75,64,3,9288,3,0.4849015888723954,0.492521235362032,0.318583,264,-0.011627906976744207,0.0077519379844961005
digits,3,centralized reference,1.0,0.0120541750683875,0.052775807020687356,129,142,0.36,86,3,iid,0.75,64,0,0,1,0.4849015888723954,0.492521235362032,0.004,56,-0.011627906976744207,0.0077519379844961005
digits,0,best local,0.9883720930232558,0.014765985755852229,0.048023355060518996,43,228,0.12,86,3,severe,0.0,64,0,0,1,0.5306178059666432,0.5305492413203551,0.156958,104,0.08139534883720934,0.18217054263565893
digits,0,unweighted ensemble,0.9883720930232558,0.09935434676259626,0.2927528461426576,43,228,0.12,86,3,severe,0.0,64,1,1032,3,0.5306178059666432,0.5305492413203551,0.321375,264,0.08139534883720934,0.18217054263565893
digits,0,weighted ensemble,0.9883720930232558,0.04920577357168975,0.19521932939582234,43,228,0.12,86,3,severe,0.0,64,1,1032,3,0.5306178059666432,0.5305492413203551,0.314583,264,0.08139534883720934,0.18217054263565893
digits,0,hard transfer,0.9534883720930233,0.031065715143108606,0.04341971180426518,43,228,0.12,86,3,severe,0.0,64,1,1032,1,0.5306178059666432,0.5305492413203551,0.003834,56,0.08139534883720934,0.18217054263565893
digits,0,FedDF,0.9418604651162791,0.10937843160810395,0.3154571462765074,43,228,0.12,86,3,severe,0.0,64,1,1032,1,0.5306178059666432,0.5305492413203551,0.00375,56,0.08139534883720934,0.18217054263565893
digits,0,FedMD-1r,0.9767441860465116,0.10554230560785856,0.3111412791166138,43,228,0.12,86,3,severe,0.0,64,1,1032,3,0.5306178059666432,0.5305492413203551,0.324291,264,0.08139534883720934,0.18217054263565893
digits,0,FedMD-2r,0.9767441860465116,0.10847831514359331,0.2983471587382731,43,228,0.12,86,3,severe,0.0,64,2,2064,3,0.5306178059666432,0.5305492413203551,0.323917,264,0.08139534883720934,0.18217054263565893
digits,0,FedMD,0.9651162790697675,0.10927517471935427,0.29667272111597676,43,228,0.12,86,3,severe,0.0,64,3,3096,3,0.5306178059666432,0.5305492413203551,0.324458,264,0.08139534883720934,0.18217054263565893
digits,0,centralized reference,0.9883720930232558,0.01817119630756343,0.05102950837090249,43,228,0.12,86,3,severe,0.0,64,0,0,1,0.5306178059666432,0.5305492413203551,0.003667,56,0.08139534883720934,0.18217054263565893
digits,1,best local,0.9767441860465116,0.021877530736314023,0.05663400213206733,43,228,0.12,86,3,severe,0.0,64,0,0,1,0.5773525250759032,0.46447601562044644,0.157875,104,0.023255813953488302,0.17441860465116274
digits,1,unweighted ensemble,0.9883720930232558,0.11092297271413415,0.31295417401157605,43,228,0.12,86,3,severe,0.0,64,1,1032,3,0.5773525250759032,0.46447601562044644,0.322917,264,0.023255813953488302,0.17441860465116274
digits,1,weighted ensemble,0.9883720930232558,0.056382925617564465,0.20870877812262065,43,228,0.12,86,3,severe,0.0,64,1,1032,3,0.5773525250759032,0.46447601562044644,0.312417,264,0.023255813953488302,0.17441860465116274
digits,1,hard transfer,0.9651162790697675,0.020114009203820594,0.06976041215548308,43,228,0.12,86,3,severe,0.0,64,1,1032,1,0.5773525250759032,0.46447601562044644,0.003875,56,0.023255813953488302,0.17441860465116274
digits,1,FedDF,1.0,0.12886126289891844,0.35334978122848637,43,228,0.12,86,3,severe,0.0,64,1,1032,1,0.5773525250759032,0.46447601562044644,0.003917,56,0.023255813953488302,0.17441860465116274
digits,1,FedMD-1r,0.9767441860465116,0.08304814760138725,0.2562104878351993,43,228,0.12,86,3,severe,0.0,64,1,1032,3,0.5773525250759032,0.46447601562044644,0.322042,264,0.023255813953488302,0.17441860465116274
digits,1,FedMD-2r,0.9767441860465116,0.061628562080195216,0.20509417376989028,43,228,0.12,86,3,severe,0.0,64,2,2064,3,0.5773525250759032,0.46447601562044644,0.321166,264,0.023255813953488302,0.17441860465116274
digits,1,FedMD,0.9767441860465116,0.05029264774677107,0.1753562318884049,43,228,0.12,86,3,severe,0.0,64,3,3096,3,0.5773525250759032,0.46447601562044644,0.322583,264,0.023255813953488302,0.17441860465116274
digits,1,centralized reference,1.0,0.007120382716840951,0.044410859999182095,43,228,0.12,86,3,severe,0.0,64,0,0,1,0.5773525250759032,0.46447601562044644,0.005167,56,0.023255813953488302,0.17441860465116274
digits,2,best local,0.9651162790697675,0.02458888284228253,0.03976732303464504,43,228,0.12,86,3,severe,0.0,64,0,0,1,0.6009791921664626,0.49153406772745817,0.15775,104,0.011627906976744207,0.019379844961240345
digits,2,unweighted ensemble,0.9651162790697675,0.07281622650108881,0.21236449092650966,43,228,0.12,86,3,severe,0.0,64,1,1032,3,0.6009791921664626,0.49153406772745817,0.323792,264,0.011627906976744207,0.019379844961240345
digits,2,weighted ensemble,0.9651162790697675,0.04379872424803234,0.14972001767530066,43,228,0.12,86,3,severe,0.0,64,1,1032,3,0.6009791921664626,0.49153406772745817,0.314417,264,0.011627906976744207,0.019379844961240345
digits,2,hard transfer,0.9534883720930233,0.02953420250617842,0.0492603698375549,43,228,0.12,86,3,severe,0.0,64,1,1032,1,0.6009791921664626,0.49153406772745817,0.003791,56,0.011627906976744207,0.019379844961240345
digits,2,FedDF,0.9534883720930233,0.08909744999625314,0.24716954565542892,43,228,0.12,86,3,severe,0.0,64,1,1032,1,0.6009791921664626,0.49153406772745817,0.003709,56,0.011627906976744207,0.019379844961240345
digits,2,FedMD-1r,0.9534883720930233,0.05498359610485182,0.1642850886155653,43,228,0.12,86,3,severe,0.0,64,1,1032,3,0.6009791921664626,0.49153406772745817,0.323458,264,0.011627906976744207,0.019379844961240345
digits,2,FedMD-2r,0.9534883720930233,0.04420879906201005,0.12976181596664604,43,228,0.12,86,3,severe,0.0,64,2,2064,3,0.6009791921664626,0.49153406772745817,0.324291,264,0.011627906976744207,0.019379844961240345
digits,2,FedMD,0.9534883720930233,0.03880110265912512,0.10800990901200389,43,228,0.12,86,3,severe,0.0,64,3,3096,3,0.6009791921664626,0.49153406772745817,0.322916,264,0.011627906976744207,0.019379844961240345
digits,2,centralized reference,0.9418604651162791,0.029143700358559763,0.06020784538473606,43,228,0.12,86,3,severe,0.0,64,0,0,1,0.6009791921664626,0.49153406772745817,0.003958,56,0.011627906976744207,0.019379844961240345
digits,3,best local,0.9418604651162791,0.046177381217014986,0.10872207506830038,43,228,0.12,86,3,severe,0.0,64,0,0,1,0.5990231039190648,0.5429374705262099,0.158958,104,0.023255813953488413,0.09689922480620157
digits,3,unweighted ensemble,0.9534883720930233,0.11639756355905788,0.3110280462851933,43,228,0.12,86,3,severe,0.0,64,1,1032,3,0.5990231039190648,0.5429374705262099,0.322625,264,0.023255813953488413,0.09689922480620157
digits,3,weighted ensemble,0.9418604651162791,0.07581626073398501,0.23324640197517713,43,228,0.12,86,3,severe,0.0,64,1,1032,3,0.5990231039190648,0.5429374705262099,0.31575,264,0.023255813953488413,0.09689922480620157
digits,3,hard transfer,0.9186046511627907,0.05250103610972435,0.09402341486536603,43,228,0.12,86,3,severe,0.0,64,1,1032,1,0.5990231039190648,0.5429374705262099,0.004167,56,0.023255813953488413,0.09689922480620157
digits,3,FedDF,0.8372093023255814,0.1392360270572362,0.21715616222355427,43,228,0.12,86,3,severe,0.0,64,1,1032,1,0.5990231039190648,0.5429374705262099,0.004041,56,0.023255813953488413,0.09689922480620157
digits,3,FedMD-1r,0.9883720930232558,0.09822404940898329,0.28674927932978733,43,228,0.12,86,3,severe,0.0,64,1,1032,3,0.5990231039190648,0.5429374705262099,0.330333,264,0.023255813953488413,0.09689922480620157
digits,3,FedMD-2r,0.9883720930232558,0.08778795610943385,0.2701514815395362,43,228,0.12,86,3,severe,0.0,64,2,2064,3,0.5990231039190648,0.5429374705262099,0.327584,264,0.023255813953488413,0.09689922480620157
digits,3,FedMD,0.9883720930232558,0.0837713330230058,0.26321303895732134,43,228,0.12,86,3,severe,0.0,64,3,3096,3,0.5990231039190648,0.5429374705262099,0.318667,264,0.023255813953488413,0.09689922480620157
digits,3,centralized reference,1.0,0.007595327702876556,0.04391452290250504,43,228,0.12,86,3,severe,0.0,64,0,0,1,0.5990231039190648,0.5429374705262099,0.003792,56,0.023255813953488413,0.09689922480620157
digits,0,best local,0.8953488372093024,0.0704680757198778,0.060185762054020375,86,185,0.24,86,3,severe,0.0,64,0,0,1,0.5467236848894762,0.504417671878287,0.152667,104,0.08139534883720922,0.1589147286821705
digits,0,unweighted ensemble,0.9069767441860465,0.12849333587940673,0.2696378996451735,86,185,0.24,86,3,severe,0.0,64,1,2064,3,0.5467236848894762,0.504417671878287,0.321834,264,0.08139534883720922,0.1589147286821705
digits,0,weighted ensemble,0.9069767441860465,0.0862547354289571,0.15246915058037364,86,185,0.24,86,3,severe,0.0,64,1,2064,3,0.5467236848894762,0.504417671878287,0.319167,264,0.08139534883720922,0.1589147286821705
digits,0,hard transfer,0.8488372093023255,0.09828950930537429,0.13233428398543257,86,185,0.24,86,3,severe,0.0,64,1,2064,1,0.5467236848894762,0.504417671878287,0.004125,56,0.08139534883720922,0.1589147286821705
digits,0,FedDF,0.872093023255814,0.13792479869139398,0.27572210680510195,86,185,0.24,86,3,severe,0.0,64,1,2064,1,0.5467236848894762,0.504417671878287,0.004042,56,0.08139534883720922,0.1589147286821705
digits,0,FedMD-1r,0.9069767441860465,0.1219413545331452,0.31572579665140854,86,185,0.24,86,3,severe,0.0,64,1,2064,3,0.5467236848894762,0.504417671878287,0.322667,264,0.08139534883720922,0.1589147286821705
digits,0,FedMD-2r,0.8953488372093024,0.11856241081379609,0.29322981069747783,86,185,0.24,86,3,severe,0.0,64,2,4128,3,0.5467236848894762,0.504417671878287,0.320833,264,0.08139534883720922,0.1589147286821705
digits,0,FedMD,0.8837209302325582,0.11729293910042873,0.2743917628292262,86,185,0.24,86,3,severe,0.0,64,3,6192,3,0.5467236848894762,0.504417671878287,0.325458,264,0.08139534883720922,0.1589147286821705
digits,0,centralized reference,0.9883720930232558,0.016077161316101516,0.05364863518625903,86,185,0.24,86,3,severe,0.0,64,0,0,1,0.5467236848894762,0.504417671878287,0.004208,56,0.08139534883720922,0.1589147286821705
digits,1,best local,0.9186046511627907,0.06826286347659628,0.0929370138954406,86,185,0.24,86,3,severe,0.0,64,0,0,1,0.6144919166299512,0.4835321925719525,0.153791,104,0.0,0.05038759689922482
digits,1,unweighted ensemble,0.9651162790697675,0.08779290569354031,0.2458133576383523,86,185,0.24,86,3,severe,0.0,64,1,2064,3,0.6144919166299512,0.4835321925719525,0.32225,264,0.0,0.05038759689922482
digits,1,weighted ensemble,0.9302325581395349,0.06973941042824952,0.17420023343642668,86,185,0.24,86,3,severe,0.0,64,1,2064,3,0.6144919166299512,0.4835321925719525,0.325375,264,0.0,0.05038759689922482
digits,1,hard transfer,0.9883720930232558,0.018826026844337145,0.052669405463388726,86,185,0.24,86,3,severe,0.0,64,1,2064,1,0.6144919166299512,0.4835321925719525,0.00425,56,0.0,0.05038759689922482
digits,1,FedDF,0.9418604651162791,0.10191965913103283,0.27096333659239635,86,185,0.24,86,3,severe,0.0,64,1,2064,1,0.6144919166299512,0.4835321925719525,0.004083,56,0.0,0.05038759689922482
digits,1,FedMD-1r,0.9883720930232558,0.07156267583363626,0.23635187388891019,86,185,0.24,86,3,severe,0.0,64,1,2064,3,0.6144919166299512,0.4835321925719525,0.323,264,0.0,0.05038759689922482
digits,1,FedMD-2r,0.9883720930232558,0.06201035437364926,0.21620145325173487,86,185,0.24,86,3,severe,0.0,64,2,4128,3,0.6144919166299512,0.4835321925719525,0.322541,264,0.0,0.05038759689922482
digits,1,FedMD,0.9883720930232558,0.05693212298317862,0.20389839849829014,86,185,0.24,86,3,severe,0.0,64,3,6192,3,0.6144919166299512,0.4835321925719525,0.3245,264,0.0,0.05038759689922482
digits,1,centralized reference,1.0,0.007656774432431226,0.04392767411195901,86,185,0.24,86,3,severe,0.0,64,0,0,1,0.6144919166299512,0.4835321925719525,0.004208,56,0.0,0.05038759689922482
digits,2,best local,0.9651162790697675,0.026450445688374208,0.06030079698089165,86,185,0.24,86,3,severe,0.0,64,0,0,1,0.5514952150736097,0.5032821697487865,0.159917,104,0.09302325581395343,0.19379844961240303
digits,2,unweighted ensemble,0.9767441860465116,0.12380820094938828,0.32013901426418706,86,185,0.24,86,3,severe,0.0,64,1,2064,3,0.5514952150736097,0.5032821697487865,0.327416,264,0.09302325581395343,0.19379844961240303
digits,2,weighted ensemble,0.9651162790697675,0.06308387980119573,0.19765404692554708,86,185,0.24,86,3,severe,0.0,64,1,2064,3,0.5514952150736097,0.5032821697487865,0.321042,264,0.09302325581395343,0.19379844961240303
digits,2,hard transfer,0.9302325581395349,0.03769824764578162,0.07956703906516491,86,185,0.24,86,3,severe,0.0,64,1,2064,1,0.5514952150736097,0.5032821697487865,0.003833,56,0.09302325581395343,0.19379844961240303
digits,2,FedDF,0.9302325581395349,0.14302971234648426,0.2930703901852573,86,185,0.24,86,3,severe,0.0,64,1,2064,1,0.5514952150736097,0.5032821697487865,0.00375,56,0.09302325581395343,0.19379844961240303
digits,2,FedMD-1r,0.9534883720930233,0.08857360535628309,0.23899471518002746,86,185,0.24,86,3,severe,0.0,64,1,2064,3,0.5514952150736097,0.5032821697487865,0.326042,264,0.09302325581395343,0.19379844961240303
digits,2,FedMD-2r,0.9651162790697675,0.06870363851442504,0.20175286303821338,86,185,0.24,86,3,severe,0.0,64,2,4128,3,0.5514952150736097,0.5032821697487865,0.316167,264,0.09302325581395343,0.19379844961240303
digits,2,FedMD,0.9651162790697675,0.058450630299763204,0.17398290107903033,86,185,0.24,86,3,severe,0.0,64,3,6192,3,0.5514952150736097,0.5032821697487865,0.323125,264,0.09302325581395343,0.19379844961240303
digits,2,centralized reference,0.9418604651162791,0.029056511041417526,0.0641641645123389,86,185,0.24,86,3,severe,0.0,64,0,0,1,0.5514952150736097,0.5032821697487865,0.003958,56,0.09302325581395343,0.19379844961240303
digits,3,best local,0.9302325581395349,0.05753530929897399,0.09061256149391704,86,185,0.24,86,3,severe,0.0,64,0,0,1,0.6071784339527504,0.5080532428189014,0.161959,104,0.0,0.04651162790697675
digits,3,unweighted ensemble,0.9534883720930233,0.09118927446540646,0.22156983901211846,86,185,0.24,86,3,severe,0.0,64,1,2064,3,0.6071784339527504,0.5080532428189014,0.327833,264,0.0,0.04651162790697675
digits,3,weighted ensemble,0.9302325581395349,0.06573789904667976,0.16524767204912066,86,185,0.24,86,3,severe,0.0,64,1,2064,3,0.6071784339527504,0.5080532428189014,0.322334,264,0.0,0.04651162790697675
digits,3,hard transfer,0.9186046511627907,0.05991276398153668,0.09471912541475727,86,185,0.24,86,3,severe,0.0,64,1,2064,1,0.6071784339527504,0.5080532428189014,0.004167,56,0.0,0.04651162790697675
digits,3,FedDF,0.9302325581395349,0.09612456580988774,0.2378951137340443,86,185,0.24,86,3,severe,0.0,64,1,2064,1,0.6071784339527504,0.5080532428189014,0.004042,56,0.0,0.04651162790697675
digits,3,FedMD-1r,0.9418604651162791,0.06560115311540174,0.17101578710236734,86,185,0.24,86,3,severe,0.0,64,1,2064,3,0.6071784339527504,0.5080532428189014,0.326666,264,0.0,0.04651162790697675
digits,3,FedMD-2r,0.9534883720930233,0.0519267748283782,0.14244511801158577,86,185,0.24,86,3,severe,0.0,64,2,4128,3,0.6071784339527504,0.5080532428189014,0.325708,264,0.0,0.04651162790697675
digits,3,FedMD,0.9651162790697675,0.04512855681294977,0.13402733422966265,86,185,0.24,86,3,severe,0.0,64,3,6192,3,0.6071784339527504,0.5080532428189014,0.313875,264,0.0,0.04651162790697675
digits,3,centralized reference,1.0,0.010020453552048376,0.045195458018131636,86,185,0.24,86,3,severe,0.0,64,0,0,1,0.6071784339527504,0.5080532428189014,0.004291,56,0.0,0.04651162790697675
digits,0,best local,0.9651162790697675,0.030095419797134274,0.06619454657362485,129,142,0.36,86,3,severe,0.0,64,0,0,1,0.5697176101686506,0.5138477222526384,0.160375,104,0.10465116279069764,0.23643410852713176
digits,0,unweighted ensemble,0.9767441860465116,0.11082827159869604,0.30354528459467034,129,142,0.36,86,3,severe,0.0,64,1,3096,3,0.5697176101686506,0.5138477222526384,0.323708,264,0.10465116279069764,0.23643410852713176
digits,0,weighted ensemble,0.9767441860465116,0.06333434004094217,0.21323020536109394,129,142,0.36,86,3,severe,0.0,64,1,3096,3,0.5697176101686506,0.5138477222526384,0.321083,264,0.10465116279069764,0.23643410852713176
digits,0,hard transfer,0.9767441860465116,0.021313687915145416,0.047304801011511216,129,142,0.36,86,3,severe,0.0,64,1,3096,1,0.5697176101686506,0.5138477222526384,0.003875,56,0.10465116279069764,0.23643410852713176
digits,0,FedDF,0.9534883720930233,0.12183941635844035,0.28847618250165563,129,142,0.36,86,3,severe,0.0,64,1,3096,1,0.5697176101686506,0.5138477222526384,0.00375,56,0.10465116279069764,0.23643410852713176
digits,0,FedMD-1r,0.9651162790697675,0.11145007440736643,0.29305247535269524,129,142,0.36,86,3,severe,0.0,64,1,3096,3,0.5697176101686506,0.5138477222526384,0.315292,264,0.10465116279069764,0.23643410852713176
digits,0,FedMD-2r,0.9534883720930233,0.11008968162489967,0.305174567483087,129,142,0.36,86,3,severe,0.0,64,2,6192,3,0.5697176101686506,0.5138477222526384,0.319667,264,0.10465116279069764,0.23643410852713176
digits,0,FedMD,0.9186046511627907,0.10960998999607201,0.2864726799781964,129,142,0.36,86,3,severe,0.0,64,3,9288,3,0.5697176101686506,0.5138477222526384,0.331542,264,0.10465116279069764,0.23643410852713176
digits,0,centralized reference,0.9883720930232558,0.018711057608869014,0.0590201561766774,129,142,0.36,86,3,severe,0.0,64,0,0,1,0.5697176101686506,0.5138477222526384,0.004,56,0.10465116279069764,0.23643410852713176
digits,1,best local,0.9651162790697675,0.03484810819242234,0.06320146356376202,129,142,0.36,86,3,severe,0.0,64,0,0,1,0.5535971676281036,0.4880194661174497,0.160417,104,0.10465116279069775,0.16666666666666674
digits,1,unweighted ensemble,0.9651162790697675,0.11105897180972334,0.27399418157662553,129,142,0.36,86,3,severe,0.0,64,1,3096,3,0.5535971676281036,0.4880194661174497,0.324333,264,0.10465116279069775,0.16666666666666674
digits,1,weighted ensemble,0.9767441860465116,0.06417460479699268,0.19400036475513027,129,142,0.36,86,3,severe,0.0,64,1,3096,3,0.5535971676281036,0.4880194661174497,0.322,264,0.10465116279069775,0.16666666666666674
digits,1,hard transfer,0.9767441860465116,0.023892189516605197,0.0654068736216465,129,142,0.36,86,3,severe,0.0,64,1,3096,1,0.5535971676281036,0.4880194661174497,0.004334,56,0.10465116279069775,0.16666666666666674
digits,1,FedDF,0.9302325581395349,0.1231583408466037,0.2602065953822507,129,142,0.36,86,3,severe,0.0,64,1,3096,1,0.5535971676281036,0.4880194661174497,0.004167,56,0.10465116279069775,0.16666666666666674
digits,1,FedMD-1r,0.9534883720930233,0.10724572675549517,0.2570296873057276,129,142,0.36,86,3,severe,0.0,64,1,3096,3,0.5535971676281036,0.4880194661174497,0.329,264,0.10465116279069775,0.16666666666666674
digits,1,FedMD-2r,0.9418604651162791,0.10212029789058241,0.23939509343274437,129,142,0.36,86,3,severe,0.0,64,2,6192,3,0.5535971676281036,0.4880194661174497,0.326625,264,0.10465116279069775,0.16666666666666674
digits,1,FedMD,0.9418604651162791,0.09929192911051704,0.22849978839666976,129,142,0.36,86,3,severe,0.0,64,3,9288,3,0.5535971676281036,0.4880194661174497,0.312916,264,0.10465116279069775,0.16666666666666674
digits,1,centralized reference,1.0,0.00805395230497152,0.04372266160606219,129,142,0.36,86,3,severe,0.0,64,0,0,1,0.5535971676281036,0.4880194661174497,0.003834,56,0.10465116279069775,0.16666666666666674
digits,2,best local,0.872093023255814,0.08702893280314297,0.148285331400846,129,142,0.36,86,3,severe,0.0,64,0,0,1,0.6554120217456431,0.48967796141109887,0.004042,56,-0.15116279069767435,0.05038759689922486
digits,2,unweighted ensemble,0.8372093023255814,0.12441375309259302,0.26482168434103504,129,142,0.36,86,3,severe,0.0,64,1,3096,3,0.6554120217456431,0.48967796141109887,0.3195,264,-0.15116279069767435,0.05038759689922486
digits,2,weighted ensemble,0.8255813953488372,0.12194173383340862,0.18158003314611226,129,142,0.36,86,3,severe,0.0,64,1,3096,3,0.6554120217456431,0.48967796141109887,0.32425,264,-0.15116279069767435,0.05038759689922486
digits,2,hard transfer,0.7093023255813954,0.22165987256436567,0.2463721565063165,129,142,0.36,86,3,severe,0.0,64,1,3096,1,0.6554120217456431,0.48967796141109887,0.004041,56,-0.15116279069767435,0.05038759689922486
digits,2,FedDF,0.7558139534883721,0.153033047716512,0.2615857421271716,129,142,0.36,86,3,severe,0.0,64,1,3096,1,0.6554120217456431,0.48967796141109887,0.004542,56,-0.15116279069767435,0.05038759689922486
