n,seed,context,policy,action,utility,deadline_miss,infeasible
20,27,24,P1,fallback,-0.19325645153876694,0,0
20,27,24,utility-only,fallback,-0.19325645153876694,0,0
20,27,24,logged-IPW,fallback,-0.19325645153876694,0,0
20,27,24,LinUCB,remote-sim,-0.22063807421949921,0,0
20,27,24,Pareto,remote-sim,-0.22063807421949921,0,0
20,27,24,oracle,invoke-QPU,-0.14076416356581722,0,0
20,27,24,train-selected fixed,fallback,-0.19325645153876694,0,0
20,27,24,always invoke-QPU,invoke-QPU,-0.14076416356581722,0,0
20,27,24,always remote-sim,remote-sim,-0.22063807421949921,0,0
20,27,24,always local-sim,local-sim,-6.576868395844901,1,0
20,27,24,always fallback,fallback,-0.19325645153876694,0,0
20,27,25,P1,fallback,-0.22006618988188734,0,0
20,27,25,utility-only,fallback,-0.22006618988188734,0,0
20,27,25,logged-IPW,fallback,-0.22006618988188734,0,0
20,27,25,LinUCB,fallback,-0.22006618988188734,0,0
20,27,25,Pareto,invoke-QPU,-5.97881332870713,0,1
20,27,25,oracle,fallback,-0.22006618988188734,0,0
20,27,25,train-selected fixed,fallback,-0.22006618988188734,0,0
20,27,25,always invoke-QPU,invoke-QPU,-5.97881332870713,0,1
20,27,25,always remote-sim,remote-sim,-7.608597620361757,0,0
20,27,25,always local-sim,local-sim,-9.141656267874836,1,0
20,27,25,always fallback,fallback,-0.22006618988188734,0,0
20,27,26,P1,invoke-QPU,-0.1371811242750814,0,0
20,27,26,utility-only,invoke-QPU,-0.1371811242750814,0,0
20,27,26,logged-IPW,invoke-QPU,-0.1371811242750814,0,0
20,27,26,LinUCB,fallback,-0.21824234268401133,0,0
20,27,26,Pareto,remote-sim,-0.24796357392262447,0,0
20,27,26,oracle,invoke-QPU,-0.1371811242750814,0,0
20,27,26,train-selected fixed,fallback,-0.21824234268401133,0,0
20,27,26,always invoke-QPU,invoke-QPU,-0.1371811242750814,0,0
20,27,26,always remote-sim,remote-sim,-0.24796357392262447,0,0
20,27,26,always local-sim,local-sim,-7.266427386347122,1,0
20,27,26,always fallback,fallback,-0.21824234268401133,0,0
20,27,27,P1,fallback,-0.18685975520903061,0,0
20,27,27,utility-only,fallback,-0.18685975520903061,0,0
20,27,27,logged-IPW,fallback,-0.18685975520903061,0,0
20,27,27,LinUCB,fallback,-0.18685975520903061,0,0
20,27,27,Pareto,invoke-QPU,-5.635463006148925,0,1
20,27,27,oracle,fallback,-0.18685975520903061,0,0
20,27,27,train-selected fixed,fallback,-0.18685975520903061,0,0
20,27,27,always invoke-QPU,invoke-QPU,-5.635463006148925,0,1
20,27,27,always remote-sim,remote-sim,-4.239689900585729,0,0
20,27,27,always local-sim,local-sim,-8.831697188811834,1,0
20,27,27,always fallback,fallback,-0.18685975520903061,0,0
20,27,28,P1,fallback,-0.18946567937753422,0,0
20,27,28,utility-only,fallback,-0.18946567937753422,0,0
20,27,28,logged-IPW,fallback,-0.18946567937753422,0,0
20,27,28,LinUCB,invoke-QPU,-0.15609648423569214,0,0
20,27,28,Pareto,remote-sim,-0.2821722506547376,0,0
20,27,28,oracle,invoke-QPU,-0.15609648423569214,0,0
20,27,28,train-selected fixed,fallback,-0.18946567937753422,0,0
20,27,28,always invoke-QPU,invoke-QPU,-0.15609648423569214,0,0
20,27,28,always remote-sim,remote-sim,-0.2821722506547376,0,0
20,27,28,always local-sim,local-sim,-8.591662743463159,1,0
20,27,28,always fallback,fallback,-0.18946567937753422,0,0
20,27,29,P1,invoke-QPU,-0.1607846715533311,0,0
20,27,29,utility-only,invoke-QPU,-0.1607846715533311,0,0
20,27,29,logged-IPW,fallback,-0.19086238228037555,0,0
20,27,29,LinUCB,remote-sim,-0.16676688390550717,0,0
20,27,29,Pareto,remote-sim,-0.16676688390550717,0,0
20,27,29,oracle,invoke-QPU,-0.1607846715533311,0,0
20,27,29,train-selected fixed,fallback,-0.19086238228037555,0,0
20,27,29,always invoke-QPU,invoke-QPU,-0.1607846715533311,0,0
20,27,29,always remote-sim,remote-sim,-0.16676688390550717,0,0
20,27,29,always local-sim,local-sim,-8.503108629723354,1,0
20,27,29,always fallback,fallback,-0.19086238228037555,0,0
20,28,0,P1,fallback,-0.20642328154223144,0,0
20,28,0,utility-only,fallback,-0.20642328154223144,0,0
20,28,0,logged-IPW,fallback,-0.20642328154223144,0,0
20,28,0,LinUCB,fallback,-0.20642328154223144,0,0
20,28,0,Pareto,fallback,-0.20642328154223144,0,0
20,28,0,oracle,fallback,-0.20642328154223144,0,0
20,28,0,train-selected fixed,fallback,-0.20642328154223144,0,0
20,28,0,always invoke-QPU,invoke-QPU,-7.281502716404475,1,1
20,28,0,always remote-sim,remote-sim,-12.826138869433262,1,0
20,28,0,always local-sim,local-sim,-4.649143739466049,1,0
20,28,0,always fallback,fallback,-0.20642328154223144,0,0
20,28,1,P1,fallback,-0.20670736855329305,0,0
20,28,1,utility-only,fallback,-0.20670736855329305,0,0
20,28,1,logged-IPW,fallback,-0.20670736855329305,0,0
20,28,1,LinUCB,fallback,-0.20670736855329305,0,0
20,28,1,Pareto,invoke-QPU,-2.163585645031294,1,0
20,28,1,oracle,fallback,-0.20670736855329305,0,0
20,28,1,train-selected fixed,fallback,-0.20670736855329305,0,0
20,28,1,always invoke-QPU,invoke-QPU,-2.163585645031294,1,0
20,28,1,always remote-sim,remote-sim,-6.125335495596276,1,0
20,28,1,always local-sim,local-sim,-4.6145070424495565,1,0
20,28,1,always fallback,fallback,-0.20670736855329305,0,0
20,28,2,P1,remote-sim,-0.13642325810367956,0,0
20,28,2,utility-only,remote-sim,-0.13642325810367956,0,0
20,28,2,logged-IPW,fallback,-0.2052516854225714,0,0
20,28,2,LinUCB,fallback,-0.2052516854225714,0,0
20,28,2,Pareto,remote-sim,-0.13642325810367956,0,0
20,28,2,oracle,remote-sim,-0.13642325810367956,0,0
20,28,2,train-selected fixed,fallback,-0.2052516854225714,0,0
20,28,2,always invoke-QPU,invoke-QPU,-0.160272443919803,0,0
20,28,2,always remote-sim,remote-sim,-0.13642325810367956,0,0
20,28,2,always local-sim,local-sim,-7.055889140085233,1,0
20,28,2,always fallback,fallback,-0.2052516854225714,0,0
20,28,3,P1,fallback,-0.19230668481428606,0,0
20,28,3,utility-only,fallback,-0.19230668481428606,0,0
20,28,3,logged-IPW,fallback,-0.19230668481428606,0,0
20,28,3,LinUCB,remote-sim,-0.2049487702768784,0,0
20,28,3,Pareto,remote-sim,-0.2049487702768784,0,0
20,28,3,oracle,invoke-QPU,-0.1438181822180857,0,0
20,28,3,train-selected fixed,fallback,-0.19230668481428606,0,0
20,28,3,always invoke-QPU,invoke-QPU,-0.1438181822180857,0,0
20,28,3,always remote-sim,remote-sim,-0.2049487702768784,0,0
20,28,3,always local-sim,local-sim,-7.009398787006917,1,0
20,28,3,always fallback,fallback,-0.19230668481428606,0,0
20,28,4,P1,remote-sim,-0.1551874555678564,0,0
20,28,4,utility-only,remote-sim,-0.1551874555678564,0,0
20,28,4,logged-IPW,fallback,-0.19248453686248002,0,0
20,28,4,LinUCB,fallback,-0.19248453686248002,0,0
20,28,4,Pareto,remote-sim,-0.1551874555678564,0,0
20,28,4,oracle,remote-sim,-0.1551874555678564,0,0
20,28,4,train-selected fixed,fallback,-0.19248453686248002,0,0
20,28,4,always invoke-QPU,invoke-QPU,-2.1877726152004633,1,0
20,28,4,always remote-sim,remote-sim,-0.1551874555678564,0,0
20,28,4,always local-sim,local-sim,-4.861521926055854,1,0
20,28,4,always fallback,fallback,-0.19248453686248002,0,0
20,28,5,P1,remote-sim,-0.1514933515447564,0,0
20,28,5,utility-only,remote-sim,-0.1514933515447564,0,0
20,28,5,logged-IPW,remote-sim,-0.1514933515447564,0,0
20,28,5,LinUCB,fallback,-0.19194339693682738,0,0
20,28,5,Pareto,remote-sim,-0.1514933515447564,0,0
20,28,5,oracle,invoke-QPU,-0.12901497138679632,0,0
20,28,5,train-selected fixed,fallback,-0.19194339693682738,0,0
20,28,5,always invoke-QPU,invoke-QPU,-0.12901497138679632,0,0
20,28,5,always remote-sim,remote-sim,-0.1514933515447564,0,0
20,28,5,always local-sim,local-sim,-5.171167122480036,1,0
20,28,5,always fallback,fallback,-0.19194339693682738,0,0
20,28,6,P1,fallback,-0.1947567392619776,0,0
20,28,6,utility-only,fallback,-0.1947567392619776,0,0
20,28,6,logged-IPW,fallback,-0.1947567392619776,0,0
20,28,6,LinUCB,fallback,-0.1947567392619776,0,0
20,28,6,Pareto,invoke-QPU,-2.7832766583301813,1,0
20,28,6,oracle,fallback,-0.1947567392619776,0,0
20,28,6,train-selected fixed,fallback,-0.1947567392619776,0,0
20,28,6,always invoke-QPU,invoke-QPU,-2.7832766583301813,1,0
20,28,6,always remote-sim,remote-sim,-8.359627197369427,1,0
20,28,6,always local-sim,local-sim,-8.64692641384152,1,0
20,28,6,always fallback,fallback,-0.1947567392619776,0,0
20,28,7,P1,remote-sim,-0.15851760967498496,0,0
20,28,7,utility-only,remote-sim,-0.15851760967498496,0,0
20,28,7,logged-IPW,fallback,-0.20916366988575358,0,0
20,28,7,LinUCB,remote-sim,-0.15851760967498496,0,0
20,28,7,Pareto,remote-sim,-0.15851760967498496,0,0
20,28,7,oracle,remote-sim,-0.15851760967498496,0,0
20,28,7,train-selected fixed,fallback,-0.20916366988575358,0,0
20,28,7,always invoke-QPU,invoke-QPU,-0.19996748652221208,0,0
20,28,7,always remote-sim,remote-sim,-0.15851760967498496,0,0
20,28,7,always local-sim,local-sim,-8.964921179192336,1,0
20,28,7,always fallback,fallback,-0.20916366988575358,0,0
20,28,8,P1,fallback,-0.18809804411574702,0,0
20,28,8,utility-only,fallback,-0.18809804411574702,0,0
20,28,8,logged-IPW,fallback,-0.18809804411574702,0,0
20,28,8,LinUCB,fallback,-0.18809804411574702,0,0
20,28,8,Pareto,fallback,-0.18809804411574702,0,0
20,28,8,oracle,fallback,-0.18809804411574702,0,0
20,28,8,train-selected fixed,fallback,-0.18809804411574702,0,0
20,28,8,always invoke-QPU,invoke-QPU,-7.289507757057844,1,1
20,28,8,always remote-sim,remote-sim,-7.529211176678899,1,0
20,28,8,always local-sim,local-sim,-5.46204206555684,1,0
20,28,8,always fallback,fallback,-0.18809804411574702,0,0
20,28,9,P1,invoke-QPU,-0.1544676270436538,0,0
20,28,9,utility-only,invoke-QPU,-0.1544676270436538,0,0
20,28,9,logged-IPW,fallback,-0.19947522862940026,0,0
20,28,9,LinUCB,fallback,-0.19947522862940026,0,0
20,28,9,Pareto,remote-sim,-0.3092633629729418,0,0
20,28,9,oracle,invoke-QPU,-0.1544676270436538,0,0
20,28,9,train-selected fixed,fallback,-0.19947522862940026,0,0
20,28,9,always invoke-QPU,invoke-QPU,-0.1544676270436538,0,0
20,28,9,always remote-sim,remote-sim,-0.3092633629729418,0,0
20,28,9,always local-sim,local-sim,-8.131766100815444,1,0
20,28,9,always fallback,fallback,-0.19947522862940026,0,0
20,28,10,P1,fallback,-0.21816504044749147,0,0
20,28,10,utility-only,fallback,-0.21816504044749147,0,0
20,28,10,logged-IPW,fallback,-0.21816504044749147,0,0
20,28,10,LinUCB,fallback,-0.21816504044749147,0,0
20,28,10,Pareto,invoke-QPU,-2.266702601969861,1,0
20,28,10,oracle,fallback,-0.21816504044749147,0,0
20,28,10,train-selected fixed,fallback,-0.21816504044749147,0,0
20,28,10,always invoke-QPU,invoke-QPU,-2.266702601969861,1,0
20,28,10,always remote-sim,remote-sim,-3.750028460601068,0,0
20,28,10,always local-sim,local-sim,-5.70326183385615,1,0
20,28,10,always fallback,fallback,-0.21816504044749147,0,0
20,28,11,P1,fallback,-0.205163539372924,0,0
20,28,11,utility-only,fallback,-0.205163539372924,0,0
20,28,11,logged-IPW,fallback,-0.205163539372924,0,0
20,28,11,LinUCB,fallback,-0.205163539372924,0,0
20,28,11,Pareto,remote-sim,-0.1969311329701906,0,0
20,28,11,oracle,invoke-QPU,-0.14391108164080613,0,0
20,28,11,train-selected fixed,fallback,-0.205163539372924,0,0
20,28,11,always invoke-QPU,invoke-QPU,-0.14391108164080613,0,0
20,28,11,always remote-sim,remote-sim,-0.1969311329701906,0,0
20,28,11,always local-sim,local-sim,-6.643210919635575,1,0
20,28,11,always fallback,fallback,-0.205163539372924,0,0
20,28,12,P1,fallback,-0.20073619962084713,0,0
20,28,12,utility-only,fallback,-0.20073619962084713,0,0
20,28,12,logged-IPW,fallback,-0.20073619962084713,0,0
20,28,12,LinUCB,fallback,-0.20073619962084713,0,0
20,28,12,Pareto,remote-sim,-0.22732078704183123,0,0
20,28,12,oracle,invoke-QPU,-0.13258168886890548,0,0
20,28,12,train-selected fixed,fallback,-0.20073619962084713,0,0
20,28,12,always invoke-QPU,invoke-QPU,-0.13258168886890548,0,0
20,28,12,always remote-sim,remote-sim,-0.22732078704183123,0,0
20,28,12,always local-sim,local-sim,-6.921662970213146,1,0
20,28,12,always fallback,fallback,-0.20073619962084713,0,0
20,28,13,P1,fallback,-0.20071475728085816,0,0
20,28,13,utility-only,fallback,-0.20071475728085816,0,0
20,28,13,logged-IPW,fallback,-0.20071475728085816,0,0
20,28,13,LinUCB,fallback,-0.20071475728085816,0,0
20,28,13,Pareto,invoke-QPU,-7.247150090379436,1,1
20,28,13,oracle,fallback,-0.20071475728085816,0,0
20,28,13,train-selected fixed,fallback,-0.20071475728085816,0,0
20,28,13,always invoke-QPU,invoke-QPU,-7.247150090379436,1,1
20,28,13,always remote-sim,remote-sim,-4.152218007165577,1,0
20,28,13,always local-sim,local-sim,-6.6920110195266975,1,0
20,28,13,always fallback,fallback,-0.20071475728085816,0,0
20,28,14,P1,fallback,-0.20678362871542244,0,0
20,28,14,utility-only,fallback,-0.20678362871542244,0,0
20,28,14,logged-IPW,fallback,-0.20678362871542244,0,0
20,28,14,LinUCB,fallback,-0.20678362871542244,0,0
20,28,14,Pareto,fallback,-0.20678362871542244,0,0
20,28,14,oracle,fallback,-0.20678362871542244,0,0
20,28,14,train-selected fixed,fallback,-0.20678362871542244,0,0
20,28,14,always invoke-QPU,invoke-QPU,-7.321350222105073,1,1
20,28,14,always remote-sim,remote-sim,-22.188234805727788,1,1
20,28,14,always local-sim,local-sim,-4.68370571930013,1,0
20,28,14,always fallback,fallback,-0.20678362871542244,0,0
20,28,15,P1,fallback,-0.20192375660780773,0,0
20,28,15,utility-only,fallback,-0.20192375660780773,0,0
20,28,15,logged-IPW,fallback,-0.20192375660780773,0,0
20,28,15,LinUCB,fallback,-0.20192375660780773,0,0
20,28,15,Pareto,fallback,-0.20192375660780773,0,0
20,28,15,oracle,fallback,-0.20192375660780773,0,0
20,28,15,train-selected fixed,fallback,-0.20192375660780773,0,0
20,28,15,always invoke-QPU,invoke-QPU,-7.328567997364654,1,1
20,28,15,always remote-sim,remote-sim,-11.967577435061674,1,1
20,28,15,always local-sim,local-sim,-5.900191394981222,1,0
20,28,15,always fallback,fallback,-0.20192375660780773,0,0
20,28,16,P1,remote-sim,-0.15108810004055107,0,0
20,28,16,utility-only,remote-sim,-0.15108810004055107,0,0
20,28,16,logged-IPW,remote-sim,-0.15108810004055107,0,0
20,28,16,LinUCB,fallback,-0.20644134487495958,0,0
20,28,16,Pareto,remote-sim,-0.15108810004055107,0,0
20,28,16,oracle,remote-sim,-0.15108810004055107,0,0
20,28,16,train-selected fixed,fallback,-0.20644134487495958,0,0
20,28,16,always invoke-QPU,invoke-QPU,-2.2744105898762346,1,0
20,28,16,always remote-sim,remote-sim,-0.15108810004055107,0,0
20,28,16,always local-sim,local-sim,-7.037727139766124,1,0
20,28,16,always fallback,fallback,-0.20644134487495958,0,0
20,28,17,P1,fallback,-0.20066818604297715,0,0
20,28,17,utility-only,fallback,-0.20066818604297715,0,0
20,28,17,logged-IPW,fallback,-0.20066818604297715,0,0
20,28,17,LinUCB,fallback,-0.20066818604297715,0,0
20,28,17,Pareto,remote-sim,-0.3410060631657339,0,0
20,28,17,oracle,fallback,-0.20066818604297715,0,0
20,28,17,train-selected fixed,fallback,-0.20066818604297715,0,0
20,28,17,always invoke-QPU,invoke-QPU,-0.20743771577277192,0,0
20,28,17,always remote-sim,remote-sim,-0.3410060631657339,0,0
20,28,17,always local-sim,local-sim,-8.991591010295721,1,0
20,28,17,always fallback,fallback,-0.20066818604297715,0,0
20,28,18,P1,fallback,-0.21679543000915624,0,0
20,28,18,utility-only,fallback,-0.21679543000915624,0,0
20,28,18,logged-IPW,fallback,-0.21679543000915624,0,0
20,28,18,LinUCB,fallback,-0.21679543000915624,0,0
20,28,18,Pareto,invoke-QPU,-7.295804514410893,1,1
20,28,18,oracle,fallback,-0.21679543000915624,0,0
20,28,18,train-selected fixed,fallback,-0.21679543000915624,0,0
20,28,18,always invoke-QPU,invoke-QPU,-7.295804514410893,1,1
20,28,18,always remote-sim,remote-sim,-6.079008894853386,1,0
20,28,18,always local-sim,local-sim,-5.816866214195379,1,0
20,28,18,always fallback,fallback,-0.21679543000915624,0,0
20,28,19,P1,remote-sim,-0.18587630243301895,0,0
20,28,19,utility-only,remote-sim,-0.18587630243301895,0,0
20,28,19,logged-IPW,fallback,-0.19868586366996702,0,0
20,28,19,LinUCB,invoke-QPU,-0.11031770968287831,0,0
20,28,19,Pareto,remote-sim,-0.18587630243301895,0,0
20,28,19,oracle,invoke-QPU,-0.11031770968287831,0,0
20,28,19,train-selected fixed,fallback,-0.19868586366996702,0,0
20,28,19,always invoke-QPU,invoke-QPU,-0.11031770968287831,0,0
20,28,19,always remote-sim,remote-sim,-0.18587630243301895,0,0
20,28,19,always local-sim,local-sim,-4.708171588355869,1,0
20,28,19,always fallback,fallback,-0.19868586366996702,0,0
20,28,20,P1,invoke-QPU,-0.12924296931364038,0,0
20,28,20,utility-only,invoke-QPU,-0.12924296931364038,0,0
20,28,20,logged-IPW,fallback,-0.1917860258758891,0,0
20,28,20,LinUCB,remote-sim,-0.1625144793386641,0,0
20,28,20,Pareto,remote-sim,-0.1625144793386641,0,0
20,28,20,oracle,invoke-QPU,-0.12924296931364038,0,0
20,28,20,train-selected fixed,fallback,-0.1917860258758891,0,0
20,28,20,always invoke-QPU,invoke-QPU,-0.12924296931364038,0,0
20,28,20,always remote-sim,remote-sim,-0.1625144793386641,0,0
20,28,20,always local-sim,local-sim,-8.734205864024695,1,0
20,28,20,always fallback,fallback,-0.1917860258758891,0,0
20,28,21,P1,fallback,-0.20240843839665074,0,0
20,28,21,utility-only,fallback,-0.20240843839665074,0,0
20,28,21,logged-IPW,fallback,-0.20240843839665074,0,0
20,28,21,LinUCB,fallback,-0.20240843839665074,0,0
20,28,21,Pareto,remote-sim,-0.3300316654973195,0,0
20,28,21,oracle,fallback,-0.20240843839665074,0,0
20,28,21,train-selected fixed,fallback,-0.20240843839665074,0,0
20,28,21,always invoke-QPU,invoke-QPU,-2.125123278308315,1,0
20,28,21,always remote-sim,remote-sim,-0.3300316654973195,0,0
20,28,21,always local-sim,local-sim,-5.060749369599843,1,0
20,28,21,always fallback,fallback,-0.20240843839665074,0,0
20,28,22,P1,fallback,-0.21336859073184944,0,0
20,28,22,utility-only,fallback,-0.21336859073184944,0,0
20,28,22,logged-IPW,fallback,-0.21336859073184944,0,0
20,28,22,LinUCB,fallback,-0.21336859073184944,0,0
20,28,22,Pareto,fallback,-0.21336859073184944,0,0
20,28,22,oracle,fallback,-0.21336859073184944,0,0
20,28,22,train-selected fixed,fallback,-0.21336859073184944,0,0
20,28,22,always invoke-QPU,invoke-QPU,-7.4753413933761195,1,1
20,28,22,always remote-sim,remote-sim,-5.437477557566989,1,0
20,28,22,always local-sim,local-sim,-8.313752458175767,1,0
20,28,22,always fallback,fallback,-0.21336859073184944,0,0
20,28,23,P1,fallback,-0.2087023270929385,0,0
20,28,23,utility-only,fallback,-0.2087023270929385,0,0
20,28,23,logged-IPW,fallback,-0.2087023270929385,0,0
20,28,23,LinUCB,fallback,-0.2087023270929385,0,0
20,28,23,Pareto,invoke-QPU,-2.511850539191774,1,0
20,28,23,oracle,fallback,-0.2087023270929385,0,0
20,28,23,train-selected fixed,fallback,-0.2087023270929385,0,0
20,28,23,always invoke-QPU,invoke-QPU,-2.511850539191774,1,0
20,28,23,always remote-sim,remote-sim,-7.73871341719007,1,0
20,28,23,always local-sim,local-sim,-6.588212906427048,1,0
20,28,23,always fallback,fallback,-0.2087023270929385,0,0
20,28,24,P1,fallback,-0.19537180854370453,0,0
20,28,24,utility-only,fallback,-0.19537180854370453,0,0
20,28,24,logged-IPW,fallback,-0.19537180854370453,0,0
20,28,24,LinUCB,fallback,-0.19537180854370453,0,0
20,28,24,Pareto,invoke-QPU,-2.5442209159587836,1,0
20,28,24,oracle,fallback,-0.19537180854370453,0,0
20,28,24,train-selected fixed,fallback,-0.19537180854370453,0,0
20,28,24,always invoke-QPU,invoke-QPU,-2.5442209159587836,1,0
20,28,24,always remote-sim,remote-sim,-11.538174183819212,1,1
20,28,24,always local-sim,local-sim,-7.816130026558432,1,0
20,28,24,always fallback,fallback,-0.19537180854370453,0,0
20,28,25,P1,remote-sim,-0.17762270357134963,0,0
20,28,25,utility-only,remote-sim,-0.17762270357134963,0,0
20,28,25,logged-IPW,fallback,-0.21210257822624437,0,0
20,28,25,LinUCB,fallback,-0.21210257822624437,0,0
20,28,25,Pareto,remote-sim,-0.17762270357134963,0,0
20,28,25,oracle,invoke-QPU,-0.16467510930442397,0,0
20,28,25,train-selected fixed,fallback,-0.21210257822624437,0,0
20,28,25,always invoke-QPU,invoke-QPU,-0.16467510930442397,0,0
20,28,25,always remote-sim,remote-sim,-0.17762270357134963,0,0
20,28,25,always local-sim,local-sim,-7.1795007072463335,1,0
20,28,25,always fallback,fallback,-0.21210257822624437,0,0
20,28,26,P1,invoke-QPU,-0.13060715709614967,0,0
20,28,26,utility-only,invoke-QPU,-0.13060715709614967,0,0
20,28,26,logged-IPW,fallback,-0.2056103469224534,0,0
20,28,26,LinUCB,fallback,-0.2056103469224534,0,0
20,28,26,Pareto,remote-sim,-0.16645468490825754,0,0
20,28,26,oracle,invoke-QPU,-0.13060715709614967,0,0
20,28,26,train-selected fixed,fallback,-0.2056103469224534,0,0
20,28,26,always invoke-QPU,invoke-QPU,-0.13060715709614967,0,0
20,28,26,always remote-sim,remote-sim,-0.16645468490825754,0,0
20,28,26,always local-sim,local-sim,-6.041848134369054,1,0
20,28,26,always fallback,fallback,-0.2056103469224534,0,0
20,28,27,P1,fallback,-0.20678003783205556,0,0
20,28,27,utility-only,fallback,-0.20678003783205556,0,0
20,28,27,logged-IPW,fallback,-0.20678003783205556,0,0
20,28,27,LinUCB,fallback,-0.20678003783205556,0,0
20,28,27,Pareto,fallback,-0.20678003783205556,0,0
20,28,27,oracle,fallback,-0.20678003783205556,0,0
20,28,27,train-selected fixed,fallback,-0.20678003783205556,0,0
20,28,27,always invoke-QPU,invoke-QPU,-7.633767405891392,1,1
20,28,27,always remote-sim,remote-sim,-15.842300956639399,1,1
20,28,27,always local-sim,local-sim,-6.484076130408841,1,0
20,28,27,always fallback,fallback,-0.20678003783205556,0,0
20,28,28,P1,invoke-QPU,-0.12957443205972136,0,0
20,28,28,utility-only,invoke-QPU,-0.12957443205972136,0,0
20,28,28,logged-IPW,invoke-QPU,-0.12957443205972136,0,0
20,28,28,LinUCB,remote-sim,-0.17956291397816374,0,0
20,28,28,Pareto,remote-sim,-0.17956291397816374,0,0
20,28,28,oracle,invoke-QPU,-0.12957443205972136,0,0
20,28,28,train-selected fixed,fallback,-0.19367488464510946,0,0
20,28,28,always invoke-QPU,invoke-QPU,-0.12957443205972136,0,0
20,28,28,always remote-sim,remote-sim,-0.17956291397816374,0,0
20,28,28,always local-sim,local-sim,-6.158335378068424,1,0
20,28,28,always fallback,fallback,-0.19367488464510946,0,0
20,28,29,P1,remote-sim,-0.12707872755427868,0,0
20,28,29,utility-only,remote-sim,-0.12707872755427868,0,0
20,28,29,logged-IPW,fallback,-0.21547213000950208,0,0
20,28,29,LinUCB,fallback,-0.21547213000950208,0,0
20,28,29,Pareto,remote-sim,-0.12707872755427868,0,0
20,28,29,oracle,remote-sim,-0.12707872755427868,0,0
20,28,29,train-selected fixed,fallback,-0.21547213000950208,0,0
20,28,29,always invoke-QPU,invoke-QPU,-0.1600007362517229,0,0
20,28,29,always remote-sim,remote-sim,-0.12707872755427868,0,0
20,28,29,always local-sim,local-sim,-5.150777293805019,1,0
20,28,29,always fallback,fallback,-0.21547213000950208,0,0
20,29,0,P1,fallback,-0.18613138499023352,0,0
20,29,0,utility-only,fallback,-0.18613138499023352,0,0
20,29,0,logged-IPW,fallback,-0.18613138499023352,0,0
20,29,0,LinUCB,remote-sim,-0.2673580420320959,0,0
20,29,0,Pareto,remote-sim,-0.2673580420320959,0,0
20,29,0,oracle,invoke-QPU,-0.13020685088068468,0,0
20,29,0,train-selected fixed,fallback,-0.18613138499023352,0,0
20,29,0,always invoke-QPU,invoke-QPU,-0.13020685088068468,0,0
20,29,0,always remote-sim,remote-sim,-0.2673580420320959,0,0
20,29,0,always local-sim,local-sim,-5.76530722625399,1,0
20,29,0,always fallback,fallback,-0.18613138499023352,0,0
20,29,1,P1,fallback,-0.19442699876733968,0,0
20,29,1,utility-only,fallback,-0.19442699876733968,0,0
20,29,1,logged-IPW,fallback,-0.19442699876733968,0,0
20,29,1,LinUCB,fallback,-0.19442699876733968,0,0
20,29,1,Pareto,fallback,-0.19442699876733968,0,0
20,29,1,oracle,fallback,-0.19442699876733968,0,0
20,29,1,train-selected fixed,fallback,-0.19442699876733968,0,0
20,29,1,always invoke-QPU,invoke-QPU,-2.368841587091281,1,0
20,29,1,always remote-sim,remote-sim,-4.868177736550567,1,0
20,29,1,always local-sim,local-sim,-7.440443799995876,1,0
20,29,1,always fallback,fallback,-0.19442699876733968,0,0
20,29,2,P1,remote-sim,-0.15297799941399468,0,0
20,29,2,utility-only,remote-sim,-0.15297799941399468,0,0
20,29,2,logged-IPW,fallback,-0.22347041638631213,0,0
20,29,2,LinUCB,fallback,-0.22347041638631213,0,0
20,29,2,Pareto,remote-sim,-0.15297799941399468,0,0
20,29,2,oracle,invoke-QPU,-0.15203263767372974,0,0
20,29,2,train-selected fixed,fallback,-0.22347041638631213,0,0
20,29,2,always invoke-QPU,invoke-QPU,-0.15203263767372974,0,0
20,29,2,always remote-sim,remote-sim,-0.15297799941399468,0,0
20,29,2,always local-sim,local-sim,-8.502125607130562,1,0
20,29,2,always fallback,fallback,-0.22347041638631213,0,0
20,29,3,P1,fallback,-0.20224651647691483,0,0
20,29,3,utility-only,fallback,-0.20224651647691483,0,0
20,29,3,logged-IPW,fallback,-0.20224651647691483,0,0
20,29,3,LinUCB,fallback,-0.20224651647691483,0,0
20,29,3,Pareto,remote-sim,-0.24180772696807054,0,0
20,29,3,oracle,invoke-QPU,-0.14533577207143777,0,0
20,29,3,train-selected fixed,fallback,-0.20224651647691483,0,0
20,29,3,always invoke-QPU,invoke-QPU,-0.14533577207143777,0,0
20,29,3,always remote-sim,remote-sim,-0.24180772696807054,0,0
20,29,3,always local-sim,local-sim,-5.064711627191668,1,0
20,29,3,always fallback,fallback,-0.20224651647691483,0,0
20,29,4,P1,invoke-QPU,-0.1806272302665889,0,0
20,29,4,utility-only,invoke-QPU,-0.1806272302665889,0,0
20,29,4,logged-IPW,fallback,-0.21089322791077098,0,0
20,29,4,LinUCB,fallback,-0.21089322791077098,0,0
20,29,4,Pareto,remote-sim,-0.31769764687848145,0,0
20,29,4,oracle,invoke-QPU,-0.1806272302665889,0,0
20,29,4,train-selected fixed,fallback,-0.21089322791077098,0,0
20,29,4,always invoke-QPU,invoke-QPU,-0.1806272302665889,0,0
20,29,4,always remote-sim,remote-sim,-0.31769764687848145,0,0
20,29,4,always local-sim,local-sim,-7.976850888578777,1,0
